Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,City,Category,Sub_Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Mode
ORD10498,2025-01-16,CUST1191,Customer 1191,North,Delhi,Delhi,Furniture,Chairs,Ergo Chair,4,9124.27,0.0,36497.09,4089.2,Net Banking
ORD10499,2025-10-07,CUST1133,Customer 1133,West,Goa,Panaji,Office Supplies,Stationery,Gel Pen Pack,3,183.27,0.05,522.31,95.64,Debit Card
ORD10500,2025-12-02,CUST1215,Customer 1215,West,Maharashtra,Kolhapur,Office Supplies,Binders,Document Binder,2,250.09,0.0,500.17,77.03,Credit Card
ORD10501,2025-09-04,CUST1119,Customer 1119,West,Maharashtra,Pune,Electronics,Mobiles,Nova X5,3,26060.12,0.1,70362.32,9948.7,Debit Card
ORD10502,2025-09-15,CUST1086,Customer 1086,East,Odisha,Cuttack,Electronics,Laptops,AeroBook 14,5,57319.66,0.05,272268.38,19406.72,Credit Card
ORD10503,2025-06-09,CUST1218,Customer 1218,South,Tamil Nadu,Chennai,Office Supplies,Stationery,Premium Notebook,2,335.71,0.1,604.27,89.22,Cash
ORD10504,2025-12-06,CUST1106,Customer 1106,North,Punjab,Amritsar,Appliances,Kitchen,Mixer Grinder,5,4456.36,0.0,22281.79,3377.13,Credit Card
ORD10505,2025-06-01,CUST1076,Customer 1076,North,Punjab,Ludhiana,Electronics,Headphones,SoundMax Pro,4,4439.46,0.0,17757.83,3128.72,UPI
ORD10506,2025-06-27,CUST1040,Customer 1040,East,Jharkhand,Ranchi,Appliances,Home,Air Purifier,2,16046.43,0.05,30488.21,4010.57,UPI
ORD10507,2025-06-12,CUST1019,Customer 1019,East,Jharkhand,Jamshedpur,Office Supplies,Binders,Document Binder,3,277.4,0.15,707.37,51.71,Net Banking
ORD10508,2025-02-02,CUST1047,Customer 1047,East,Jharkhand,Jamshedpur,Appliances,Kitchen,Mixer Grinder,2,4138.2,0.1,7448.77,1109.33,Credit Card
ORD10509,2025-06-28,CUST1065,Customer 1065,South,Karnataka,Bengaluru,Appliances,Kitchen,Mixer Grinder,4,3992.54,0.05,15171.65,1654.83,Net Banking
ORD10510,2025-04-11,CUST1195,Customer 1195,West,Goa,Panaji,Appliances,Kitchen,Mixer Grinder,3,4211.5,0.05,12002.78,315.58,UPI
ORD10511,2025-09-25,CUST1219,Customer 1219,South,Telangana,Warangal,Furniture,Storage,Filing Cabinet,2,7244.0,0.0,14487.99,417.57,UPI
ORD10512,2025-11-19,CUST1146,Customer 1146,North,Uttar Pradesh,Kanpur,Office Supplies,Paper,A4 Paper Box,3,545.32,0.2,1308.78,108.51,UPI
ORD10513,2025-03-06,CUST1178,Customer 1178,East,Odisha,Cuttack,Appliances,Kitchen,Electric Kettle,8,1674.96,0.1,12059.7,1009.33,Credit Card
ORD10514,2025-06-17,CUST1030,Customer 1030,North,Uttar Pradesh,Noida,Office Supplies,Binders,Document Binder,3,268.01,0.05,763.83,15.28,Credit Card
ORD10515,2025-11-26,CUST1126,Customer 1126,East,West Bengal,Durgapur,Office Supplies,Stationery,Premium Notebook,6,354.03,0.1,1911.74,234.11,UPI
ORD10516,2025-02-12,CUST1066,Customer 1066,South,Tamil Nadu,Coimbatore,Appliances,Kitchen,Electric Kettle,2,1917.35,0.0,3834.7,588.35,Debit Card
ORD10517,2025-02-13,CUST1005,Customer 1005,South,Karnataka,Mysuru,Appliances,Kitchen,Electric Kettle,1,1691.27,0.2,1353.02,47.39,Credit Card
ORD10518,2025-10-12,CUST1093,Customer 1093,East,Jharkhand,Ranchi,Furniture,Tables,Office Table,2,12568.07,0.0,25136.14,4456.05,UPI
ORD10519,2025-01-12,CUST1097,Customer 1097,West,Gujarat,Vadodara,Appliances,Kitchen,Mixer Grinder,2,4455.0,0.1,8019.0,1660.39,Credit Card
ORD10520,2025-04-05,CUST1170,Customer 1170,North,Delhi,Delhi,Office Supplies,Paper,A4 Paper Box,2,512.51,0.0,1025.03,256.18,Debit Card
ORD10521,2025-10-29,CUST1212,Customer 1212,South,Telangana,Hyderabad,Appliances,Home,Air Purifier,1,15455.35,0.1,13909.81,1739.61,UPI
ORD10522,2025-09-10,CUST1094,Customer 1094,West,Maharashtra,Kolhapur,Office Supplies,Stationery,Gel Pen Pack,6,167.63,0.1,905.2,98.73,UPI
ORD10523,2025-08-30,CUST1106,Customer 1106,North,Delhi,New Delhi,Furniture,Storage,Filing Cabinet,5,6558.62,0.1,29513.79,3719.96,UPI
ORD10524,2025-02-04,CUST1133,Customer 1133,North,Delhi,Delhi,Office Supplies,Paper,A4 Paper Box,4,505.4,0.1,1819.44,248.59,Debit Card
ORD10525,2025-08-03,CUST1178,Customer 1178,North,Uttar Pradesh,Kanpur,Furniture,Chairs,Ergo Chair,1,9105.37,0.15,7739.56,570.55,Cash
ORD10526,2025-12-03,CUST1085,Customer 1085,West,Goa,Panaji,Office Supplies,Stationery,Premium Notebook,1,337.83,0.0,337.83,58.18,Credit Card
ORD10527,2025-03-31,CUST1058,Customer 1058,North,Delhi,Delhi,Electronics,Mobiles,Nova X5,1,27824.69,0.05,26433.46,722.85,UPI
ORD10528,2025-09-21,CUST1079,Customer 1079,South,Tamil Nadu,Coimbatore,Furniture,Storage,Filing Cabinet,4,6986.38,0.0,27945.52,4630.42,Net Banking
ORD10529,2025-04-03,CUST1212,Customer 1212,West,Gujarat,Ahmedabad,Electronics,Accessories,Wireless Mouse,6,1135.14,0.2,5448.67,563.27,Net Banking
ORD10530,2025-03-31,CUST1008,Customer 1008,West,Goa,Panaji,Office Supplies,Stationery,Gel Pen Pack,3,179.61,0.05,511.89,52.83,Debit Card
ORD10531,2025-04-25,CUST1241,Customer 1241,South,Telangana,Warangal,Appliances,Kitchen,Mixer Grinder,1,4360.3,0.1,3924.27,425.06,Net Banking
ORD10532,2025-04-15,CUST1159,Customer 1159,West,Goa,Panaji,Electronics,Laptops,AeroBook 14,3,65639.2,0.1,177225.85,6591.85,Debit Card
ORD10533,2025-07-15,CUST1012,Customer 1012,South,Telangana,Warangal,Furniture,Storage,Filing Cabinet,2,6937.37,0.0,13874.74,1005.61,Debit Card
ORD10534,2025-11-10,CUST1149,Customer 1149,East,Jharkhand,Jamshedpur,Furniture,Tables,Office Table,2,12838.11,0.0,25676.21,4487.1,Credit Card
ORD10535,2025-04-24,CUST1094,Customer 1094,West,Gujarat,Vadodara,Office Supplies,Stationery,Premium Notebook,4,329.07,0.05,1250.47,108.08,Credit Card
ORD10536,2025-03-16,CUST1190,Customer 1190,South,Telangana,Warangal,Furniture,Chairs,Ergo Chair,4,9106.26,0.05,34603.77,692.08,UPI
ORD10537,2025-08-05,CUST1091,Customer 1091,East,West Bengal,Durgapur,Electronics,Laptops,AeroBook 14,1,58355.13,0.0,58355.13,4795.36,Cash
ORD10538,2025-10-04,CUST1236,Customer 1236,East,West Bengal,Kolkata,Electronics,Laptops,AeroBook 14,1,64724.76,0.0,64724.76,5977.56,Net Banking
ORD10539,2025-09-06,CUST1218,Customer 1218,East,Odisha,Bhubaneswar,Office Supplies,Stationery,Gel Pen Pack,8,173.23,0.15,1177.94,172.83,Debit Card
ORD10540,2025-06-13,CUST1033,Customer 1033,North,Delhi,New Delhi,Office Supplies,Paper,A4 Paper Box,2,556.07,0.2,889.72,73.44,UPI
ORD10541,2025-12-23,CUST1154,Customer 1154,West,Gujarat,Surat,Furniture,Tables,Office Table,1,12939.92,0.05,12292.92,940.26,UPI
ORD10542,2025-07-11,CUST1218,Customer 1218,East,Odisha,Bhubaneswar,Office Supplies,Paper,A4 Paper Box,2,541.12,0.05,1028.12,99.07,UPI
ORD10543,2025-08-15,CUST1100,Customer 1100,South,Karnataka,Bengaluru,Furniture,Chairs,Ergo Chair,1,8117.92,0.0,8117.92,2044.47,UPI
ORD10544,2025-06-26,CUST1168,Customer 1168,West,Goa,Panaji,Electronics,Laptops,AeroBook 14,2,61434.96,0.1,110582.92,19963.22,Debit Card
ORD10545,2025-04-09,CUST1193,Customer 1193,North,Delhi,New Delhi,Furniture,Tables,Office Table,5,12735.63,0.15,54126.41,1082.53,Net Banking
ORD10546,2025-02-05,CUST1187,Customer 1187,East,West Bengal,Durgapur,Furniture,Tables,Office Table,2,13039.95,0.0,26079.89,6296.91,UPI
ORD10547,2025-04-06,CUST1015,Customer 1015,South,Tamil Nadu,Coimbatore,Electronics,Headphones,SoundMax Pro,3,4214.85,0.0,12644.55,1951.76,UPI
ORD10548,2025-06-01,CUST1114,Customer 1114,West,Maharashtra,Mumbai,Appliances,Kitchen,Electric Kettle,4,1933.16,0.15,6572.75,975.87,Debit Card
ORD10549,2025-05-31,CUST1129,Customer 1129,South,Tamil Nadu,Coimbatore,Office Supplies,Stationery,Premium Notebook,3,371.85,0.1,1004.0,103.98,UPI
ORD10550,2025-07-09,CUST1011,Customer 1011,East,Jharkhand,Ranchi,Appliances,Home,Air Purifier,6,14930.46,0.0,89582.79,21769.34,Net Banking
ORD10551,2025-08-12,CUST1055,Customer 1055,West,Goa,Panaji,Electronics,Laptops,AeroBook 14,6,65201.78,0.1,352089.62,11909.98,UPI
ORD10552,2025-02-06,CUST1002,Customer 1002,West,Goa,Margao,Electronics,Laptops,AeroBook 14,1,62181.77,0.05,59072.68,7066.18,UPI
ORD10553,2025-09-25,CUST1065,Customer 1065,West,Maharashtra,Kolhapur,Furniture,Tables,Office Table,5,12423.61,0.05,59012.16,13139.19,UPI
ORD10554,2025-07-02,CUST1223,Customer 1223,East,Odisha,Bhubaneswar,Office Supplies,Paper,A4 Paper Box,3,504.56,0.1,1362.31,27.25,UPI
ORD10555,2025-01-13,CUST1172,Customer 1172,East,Jharkhand,Jamshedpur,Appliances,Kitchen,Electric Kettle,8,1823.32,0.15,12398.57,1106.89,Credit Card
ORD10556,2025-10-06,CUST1016,Customer 1016,South,Tamil Nadu,Chennai,Electronics,Laptops,AeroBook 14,3,64280.5,0.05,183199.43,20143.1,UPI
ORD10557,2025-08-05,CUST1246,Customer 1246,East,Odisha,Cuttack,Furniture,Tables,Office Table,8,12321.87,0.15,83788.69,11766.13,Credit Card
ORD10558,2025-12-21,CUST1150,Customer 1150,West,Goa,Panaji,Electronics,Laptops,AeroBook 14,4,63281.85,0.05,240471.05,51074.59,Credit Card
ORD10559,2025-12-27,CUST1106,Customer 1106,North,Uttar Pradesh,Noida,Appliances,Home,Air Purifier,2,15994.3,0.1,28789.73,4782.55,UPI
ORD10560,2025-10-13,CUST1146,Customer 1146,North,Punjab,Ludhiana,Appliances,Kitchen,Electric Kettle,3,1860.8,0.05,5303.29,818.67,UPI
ORD10561,2025-09-30,CUST1175,Customer 1175,West,Goa,Margao,Furniture,Tables,Office Table,8,11603.93,0.15,78906.74,7522.93,Credit Card
ORD10562,2025-03-03,CUST1209,Customer 1209,West,Gujarat,Surat,Electronics,Headphones,SoundMax Pro,5,4759.02,0.15,20225.83,1385.68,Debit Card
ORD10563,2025-03-25,CUST1030,Customer 1030,West,Gujarat,Surat,Appliances,Home,Air Purifier,1,15396.47,0.0,15396.47,2689.73,Net Banking
ORD10564,2025-08-05,CUST1010,Customer 1010,North,Uttar Pradesh,Noida,Appliances,Home,Air Purifier,4,14910.79,0.15,50696.69,9869.42,UPI
ORD10565,2025-12-08,CUST1227,Customer 1227,North,Delhi,New Delhi,Office Supplies,Stationery,Premium Notebook,2,335.54,0.15,570.42,19.6,UPI
ORD10566,2025-07-06,CUST1186,Customer 1186,East,Jharkhand,Ranchi,Appliances,Kitchen,Electric Kettle,1,1795.11,0.15,1525.84,98.19,UPI
ORD10567,2025-01-19,CUST1062,Customer 1062,South,Karnataka,Mysuru,Furniture,Tables,Office Table,2,13273.66,0.0,26547.33,4107.25,Credit Card
ORD10568,2025-06-26,CUST1085,Customer 1085,South,Tamil Nadu,Coimbatore,Appliances,Kitchen,Electric Kettle,2,1764.96,0.15,3000.44,487.77,Debit Card
ORD10569,2025-04-10,CUST1208,Customer 1208,North,Punjab,Ludhiana,Office Supplies,Binders,Document Binder,5,270.39,0.15,1149.15,124.26,Cash
ORD10570,2025-08-21,CUST1134,Customer 1134,South,Karnataka,Bengaluru,Appliances,Kitchen,Electric Kettle,2,1683.88,0.05,3199.38,660.17,Debit Card
ORD10571,2025-03-17,CUST1067,Customer 1067,West,Gujarat,Surat,Electronics,Laptops,AeroBook 14,5,61762.48,0.2,247049.93,35176.87,UPI
ORD10572,2025-09-22,CUST1041,Customer 1041,West,Maharashtra,Kolhapur,Furniture,Chairs,Ergo Chair,1,9168.69,0.0,9168.69,1846.97,Credit Card
ORD10573,2025-10-11,CUST1171,Customer 1171,West,Maharashtra,Pune,Office Supplies,Stationery,Premium Notebook,2,365.14,0.0,730.29,62.45,Net Banking
ORD10574,2025-07-25,CUST1213,Customer 1213,West,Gujarat,Ahmedabad,Electronics,Headphones,SoundMax Pro,2,4291.58,0.1,7724.84,1786.58,UPI
ORD10575,2025-08-11,CUST1205,Customer 1205,East,West Bengal,Kolkata,Appliances,Kitchen,Mixer Grinder,2,4200.97,0.1,7561.74,1617.2,Credit Card
ORD10576,2025-02-21,CUST1018,Customer 1018,South,Telangana,Warangal,Furniture,Tables,Office Table,1,11967.25,0.1,10770.52,1286.52,Net Banking
ORD10577,2025-12-05,CUST1058,Customer 1058,West,Goa,Margao,Furniture,Chairs,Ergo Chair,2,8377.0,0.0,16754.01,1060.13,Debit Card
ORD10578,2025-05-24,CUST1246,Customer 1246,West,Gujarat,Vadodara,Furniture,Tables,Office Table,3,13060.17,0.2,31344.4,626.89,Debit Card
ORD10579,2025-03-10,CUST1060,Customer 1060,East,Odisha,Bhubaneswar,Office Supplies,Paper,A4 Paper Box,2,542.57,0.0,1085.13,192.94,UPI
ORD10580,2025-04-09,CUST1088,Customer 1088,South,Karnataka,Bengaluru,Electronics,Laptops,AeroBook 14,2,59302.76,0.0,118605.51,13150.68,Credit Card
ORD10581,2025-01-25,CUST1027,Customer 1027,East,West Bengal,Durgapur,Furniture,Storage,Filing Cabinet,2,7259.38,0.0,14518.76,577.8,UPI
ORD10582,2025-02-22,CUST1246,Customer 1246,East,West Bengal,Durgapur,Office Supplies,Stationery,Gel Pen Pack,6,182.67,0.1,986.4,19.73,Debit Card
ORD10583,2025-05-31,CUST1068,Customer 1068,West,Maharashtra,Kolhapur,Electronics,Mobiles,Nova X5,6,27462.06,0.15,140056.51,8347.54,UPI
ORD10584,2025-05-24,CUST1022,Customer 1022,West,Goa,Panaji,Office Supplies,Paper,A4 Paper Box,3,520.16,0.1,1404.43,180.67,Cash
ORD10585,2025-02-26,CUST1152,Customer 1152,South,Telangana,Hyderabad,Furniture,Chairs,Ergo Chair,2,8642.9,0.15,14692.92,2804.88,Cash
ORD10586,2025-02-08,CUST1040,Customer 1040,South,Tamil Nadu,Chennai,Office Supplies,Paper,A4 Paper Box,1,524.98,0.0,524.98,101.79,Credit Card
ORD10587,2025-04-19,CUST1109,Customer 1109,West,Maharashtra,Pune,Electronics,Accessories,Wireless Mouse,7,1197.39,0.1,7543.56,666.11,UPI
ORD10588,2025-06-30,CUST1074,Customer 1074,South,Karnataka,Mysuru,Furniture,Tables,Office Table,1,12509.87,0.05,11884.37,1950.18,UPI
ORD10589,2025-02-11,CUST1066,Customer 1066,North,Punjab,Ludhiana,Furniture,Tables,Office Table,2,11852.82,0.05,22520.37,3554.61,Cash
ORD10590,2025-07-05,CUST1168,Customer 1168,South,Karnataka,Bengaluru,Office Supplies,Binders,Document Binder,2,273.01,0.0,546.02,115.63,Debit Card
ORD10591,2025-08-11,CUST1006,Customer 1006,East,West Bengal,Kolkata,Electronics,Mobiles,Nova X5,2,28187.09,0.1,50736.76,5692.87,Debit Card
ORD10592,2025-05-02,CUST1112,Customer 1112,East,West Bengal,Durgapur,Electronics,Mobiles,Nova X5,1,26347.24,0.05,25029.88,5257.12,UPI
ORD10593,2025-05-13,CUST1018,Customer 1018,East,West Bengal,Durgapur,Electronics,Accessories,Wireless Mouse,5,1251.1,0.1,5629.96,972.36,Credit Card
ORD10594,2025-06-12,CUST1081,Customer 1081,North,Delhi,New Delhi,Electronics,Laptops,AeroBook 14,1,66289.84,0.05,62975.35,9023.68,Debit Card
ORD10595,2025-08-03,CUST1102,Customer 1102,West,Gujarat,Ahmedabad,Office Supplies,Stationery,Gel Pen Pack,4,192.88,0.0,771.53,117.01,Credit Card
ORD10596,2025-08-09,CUST1237,Customer 1237,West,Maharashtra,Mumbai,Appliances,Home,Air Purifier,1,15175.16,0.1,13657.65,2449.94,Debit Card
ORD10597,2025-08-23,CUST1215,Customer 1215,East,Odisha,Bhubaneswar,Appliances,Home,Air Purifier,1,14596.08,0.0,14596.08,1606.4,Cash
ORD10598,2025-11-27,CUST1110,Customer 1110,North,Delhi,Delhi,Appliances,Kitchen,Electric Kettle,6,1805.3,0.15,9207.03,184.14,UPI
ORD10599,2025-05-26,CUST1030,Customer 1030,West,Goa,Margao,Furniture,Storage,Filing Cabinet,2,6378.52,0.1,11481.33,229.63,UPI
ORD10600,2025-08-27,CUST1122,Customer 1122,North,Uttar Pradesh,Lucknow,Appliances,Kitchen,Mixer Grinder,5,4491.64,0.0,22458.2,2341.35,Credit Card
ORD10601,2025-03-17,CUST1149,Customer 1149,South,Telangana,Warangal,Furniture,Storage,Filing Cabinet,3,6455.73,0.2,15493.76,1800.0,UPI
ORD10602,2025-01-09,CUST1062,Customer 1062,West,Goa,Panaji,Electronics,Headphones,SoundMax Pro,1,4321.99,0.05,4105.89,443.04,Debit Card
ORD10603,2025-03-15,CUST1138,Customer 1138,North,Punjab,Amritsar,Office Supplies,Binders,Document Binder,7,256.12,0.0,1792.81,312.52,Debit Card
ORD10604,2025-09-10,CUST1120,Customer 1120,East,Odisha,Bhubaneswar,Appliances,Kitchen,Mixer Grinder,2,4121.49,0.1,7418.68,595.94,Net Banking
ORD10605,2025-08-18,CUST1107,Customer 1107,South,Karnataka,Bengaluru,Electronics,Headphones,SoundMax Pro,5,4712.16,0.0,23560.79,2965.95,Debit Card
ORD10606,2025-01-07,CUST1141,Customer 1141,West,Goa,Margao,Electronics,Laptops,AeroBook 14,1,61566.66,0.15,52331.66,1084.18,UPI
ORD10607,2025-06-23,CUST1076,Customer 1076,North,Punjab,Amritsar,Electronics,Headphones,SoundMax Pro,5,4262.95,0.15,18117.55,1559.33,UPI
ORD10608,2025-05-21,CUST1009,Customer 1009,South,Karnataka,Bengaluru,Electronics,Headphones,SoundMax Pro,1,4332.39,0.2,3465.91,200.12,Cash
ORD10609,2025-06-17,CUST1196,Customer 1196,South,Karnataka,Mysuru,Electronics,Accessories,Wireless Mouse,3,1201.75,0.05,3424.99,569.87,UPI
ORD10610,2025-06-19,CUST1039,Customer 1039,North,Punjab,Amritsar,Electronics,Accessories,Wireless Mouse,5,1132.31,0.05,5378.48,847.86,Debit Card
ORD10611,2025-10-10,CUST1024,Customer 1024,East,Jharkhand,Ranchi,Electronics,Headphones,SoundMax Pro,7,4580.39,0.1,28856.47,2920.27,Cash
ORD10612,2025-05-02,CUST1125,Customer 1125,North,Delhi,Delhi,Office Supplies,Paper,A4 Paper Box,6,525.47,0.0,3152.82,172.06,UPI
ORD10613,2025-07-13,CUST1118,Customer 1118,South,Telangana,Warangal,Appliances,Kitchen,Mixer Grinder,5,4344.28,0.1,19549.26,3713.2,UPI
ORD10614,2025-01-05,CUST1034,Customer 1034,North,Uttar Pradesh,Noida,Office Supplies,Stationery,Premium Notebook,6,374.51,0.1,2022.36,220.53,Credit Card
ORD10615,2025-01-29,CUST1231,Customer 1231,West,Goa,Margao,Office Supplies,Stationery,Premium Notebook,2,373.09,0.0,746.17,123.55,Net Banking
ORD10616,2025-06-14,CUST1061,Customer 1061,South,Karnataka,Mysuru,Appliances,Kitchen,Electric Kettle,2,1928.47,0.05,3664.09,914.32,UPI
ORD10617,2025-12-05,CUST1169,Customer 1169,North,Uttar Pradesh,Noida,Appliances,Kitchen,Electric Kettle,2,1726.48,0.15,2935.01,458.08,Net Banking
ORD10618,2025-05-16,CUST1133,Customer 1133,North,Delhi,New Delhi,Electronics,Laptops,AeroBook 14,2,58345.13,0.15,99186.72,12274.5,Credit Card
ORD10619,2025-12-31,CUST1079,Customer 1079,West,Goa,Panaji,Furniture,Storage,Filing Cabinet,2,6584.88,0.0,13169.75,2105.03,Net Banking
ORD10620,2025-11-17,CUST1050,Customer 1050,North,Delhi,New Delhi,Office Supplies,Binders,Document Binder,3,276.44,0.0,829.31,132.01,UPI
ORD10621,2025-12-08,CUST1132,Customer 1132,East,Jharkhand,Ranchi,Electronics,Mobiles,Nova X5,1,30114.8,0.0,30114.8,5324.54,UPI
ORD10622,2025-05-25,CUST1051,Customer 1051,North,Punjab,Ludhiana,Electronics,Laptops,AeroBook 14,4,65564.5,0.15,222919.31,26969.55,Cash
ORD10623,2025-11-23,CUST1052,Customer 1052,West,Goa,Margao,Electronics,Headphones,SoundMax Pro,1,4219.21,0.0,4219.21,1180.53,Net Banking
ORD10624,2025-08-05,CUST1122,Customer 1122,North,Uttar Pradesh,Lucknow,Electronics,Accessories,Wireless Mouse,2,1285.91,0.1,2314.63,666.91,Credit Card
ORD10625,2025-10-28,CUST1167,Customer 1167,South,Karnataka,Bengaluru,Appliances,Kitchen,Electric Kettle,3,1777.93,0.0,5333.78,961.78,Debit Card
ORD10626,2025-05-12,CUST1250,Customer 1250,West,Maharashtra,Kolhapur,Furniture,Tables,Office Table,5,11518.62,0.1,51833.79,1036.68,Net Banking
ORD10627,2025-10-19,CUST1008,Customer 1008,South,Telangana,Warangal,Office Supplies,Paper,A4 Paper Box,4,515.21,0.05,1957.79,138.76,UPI
ORD10628,2025-03-11,CUST1113,Customer 1113,East,Odisha,Cuttack,Appliances,Home,Air Purifier,4,14374.25,0.15,48872.46,10717.96,Credit Card
ORD10629,2025-09-09,CUST1045,Customer 1045,South,Tamil Nadu,Chennai,Furniture,Chairs,Ergo Chair,1,8559.67,0.0,8559.67,1800.15,Cash
ORD10630,2025-10-02,CUST1088,Customer 1088,South,Karnataka,Mysuru,Appliances,Home,Air Purifier,3,15099.61,0.1,40768.96,5904.29,Credit Card
ORD10631,2025-12-30,CUST1245,Customer 1245,North,Punjab,Amritsar,Electronics,Accessories,Wireless Mouse,1,1194.9,0.0,1194.9,177.23,UPI
ORD10632,2025-07-01,CUST1028,Customer 1028,North,Uttar Pradesh,Kanpur,Office Supplies,Stationery,Premium Notebook,2,356.34,0.1,641.41,20.38,Cash
ORD10633,2025-06-16,CUST1119,Customer 1119,South,Karnataka,Mysuru,Office Supplies,Binders,Document Binder,2,275.34,0.15,468.08,98.27,UPI
ORD10634,2025-04-01,CUST1107,Customer 1107,East,Jharkhand,Ranchi,Appliances,Kitchen,Mixer Grinder,1,4308.8,0.0,4308.8,441.11,UPI
ORD10635,2025-07-21,CUST1027,Customer 1027,East,West Bengal,Durgapur,Appliances,Home,Air Purifier,2,15336.44,0.15,26071.95,3742.68,Net Banking
ORD10636,2025-12-12,CUST1193,Customer 1193,North,Delhi,Delhi,Electronics,Accessories,Wireless Mouse,7,1261.33,0.1,7946.38,190.32,Credit Card
ORD10637,2025-01-19,CUST1162,Customer 1162,South,Karnataka,Bengaluru,Appliances,Kitchen,Electric Kettle,7,1916.81,0.0,13417.65,1944.56,Cash
ORD10638,2025-02-08,CUST1081,Customer 1081,North,Delhi,Delhi,Office Supplies,Paper,A4 Paper Box,2,488.36,0.05,927.89,192.08,Cash
ORD10639,2025-05-06,CUST1101,Customer 1101,South,Tamil Nadu,Chennai,Appliances,Kitchen,Mixer Grinder,1,4221.46,0.0,4221.46,601.65,UPI
ORD10640,2025-06-22,CUST1062,Customer 1062,East,Jharkhand,Ranchi,Appliances,Kitchen,Electric Kettle,1,1737.94,0.1,1564.15,139.54,UPI
ORD10641,2025-05-21,CUST1062,Customer 1062,South,Telangana,Hyderabad,Electronics,Mobiles,Nova X5,2,25970.83,0.1,46747.5,5410.77,UPI
ORD10642,2025-08-30,CUST1166,Customer 1166,West,Goa,Panaji,Electronics,Headphones,SoundMax Pro,7,4621.35,0.0,32349.48,2150.59,UPI
ORD10643,2025-08-08,CUST1026,Customer 1026,East,West Bengal,Kolkata,Furniture,Tables,Office Table,1,13225.54,0.05,12564.26,387.1,Debit Card
ORD10644,2025-05-06,CUST1121,Customer 1121,West,Gujarat,Surat,Office Supplies,Stationery,Premium Notebook,5,331.12,0.15,1407.27,200.53,Debit Card
ORD10645,2025-02-27,CUST1024,Customer 1024,East,Jharkhand,Ranchi,Office Supplies,Stationery,Premium Notebook,1,367.5,0.15,312.37,19.66,Credit Card
ORD10646,2025-05-28,CUST1039,Customer 1039,East,Odisha,Bhubaneswar,Office Supplies,Binders,Document Binder,8,274.7,0.05,2087.73,390.31,UPI
ORD10647,2025-11-13,CUST1124,Customer 1124,East,West Bengal,Kolkata,Office Supplies,Stationery,Gel Pen Pack,2,191.93,0.2,307.09,45.53,Credit Card
ORD10648,2025-12-27,CUST1021,Customer 1021,North,Uttar Pradesh,Noida,Furniture,Storage,Filing Cabinet,5,6544.63,0.1,29450.84,5857.92,Credit Card
ORD10649,2025-01-01,CUST1094,Customer 1094,East,Odisha,Cuttack,Appliances,Kitchen,Electric Kettle,2,1916.34,0.05,3641.04,87.49,Credit Card
ORD10650,2025-12-14,CUST1175,Customer 1175,East,West Bengal,Kolkata,Electronics,Mobiles,Nova X5,4,27196.57,0.15,92468.34,4036.42,UPI
ORD10651,2025-07-09,CUST1115,Customer 1115,West,Gujarat,Surat,Office Supplies,Stationery,Premium Notebook,2,352.93,0.05,670.57,117.44,Debit Card
ORD10652,2025-07-10,CUST1176,Customer 1176,East,Jharkhand,Ranchi,Furniture,Storage,Filing Cabinet,1,6310.95,0.05,5995.4,1056.45,UPI
ORD10653,2025-11-08,CUST1121,Customer 1121,West,Goa,Margao,Office Supplies,Stationery,Premium Notebook,7,324.46,0.05,2157.64,636.42,Credit Card
ORD10654,2025-04-27,CUST1013,Customer 1013,West,Maharashtra,Kolhapur,Appliances,Kitchen,Mixer Grinder,6,4348.09,0.15,22175.26,642.35,Debit Card
ORD10655,2025-05-14,CUST1229,Customer 1229,North,Delhi,New Delhi,Electronics,Headphones,SoundMax Pro,6,4460.03,0.15,22746.13,3964.01,UPI
ORD10656,2025-02-27,CUST1131,Customer 1131,North,Delhi,Delhi,Furniture,Storage,Filing Cabinet,4,6534.85,0.05,24832.42,4061.57,Credit Card
ORD10657,2025-02-13,CUST1160,Customer 1160,North,Punjab,Amritsar,Office Supplies,Paper,A4 Paper Box,5,494.24,0.05,2347.65,53.25,UPI
ORD10658,2025-06-22,CUST1163,Customer 1163,East,Odisha,Cuttack,Appliances,Kitchen,Electric Kettle,1,1848.95,0.05,1756.5,174.16,UPI
ORD10659,2025-06-09,CUST1019,Customer 1019,East,Odisha,Bhubaneswar,Office Supplies,Stationery,Gel Pen Pack,2,165.61,0.1,298.1,39.76,UPI
ORD10660,2025-06-22,CUST1142,Customer 1142,South,Karnataka,Mysuru,Electronics,Headphones,SoundMax Pro,2,4720.24,0.0,9440.48,384.17,Net Banking
ORD10661,2025-11-13,CUST1176,Customer 1176,East,Jharkhand,Ranchi,Appliances,Home,Air Purifier,4,14456.54,0.15,49152.23,983.04,Credit Card
ORD10662,2025-10-30,CUST1214,Customer 1214,East,Jharkhand,Ranchi,Office Supplies,Paper,A4 Paper Box,2,494.33,0.05,939.23,18.78,Net Banking
ORD10663,2025-05-29,CUST1081,Customer 1081,West,Gujarat,Surat,Furniture,Tables,Office Table,1,12272.47,0.05,11658.85,1814.58,Credit Card
ORD10664,2025-03-21,CUST1123,Customer 1123,East,Odisha,Bhubaneswar,Electronics,Mobiles,Nova X5,3,27932.17,0.0,83796.5,10564.5,Credit Card
